,pmid,aff,year,country,institution_type
208,15848276,"""Laborat\xc3\xb3rio de Imunologia, Heart Institute, Instituto do Cora\xc3\xa7\xc3\xa3o (InCor), Faculdade de Medicina da Universidade de S\xc3\xa3o Paulo, Av Dr En\xc3\xa9as de Carvalho Aguiar, 44 BL 2, 9 andar, S\xc3\xa3o Paulo-SP 05403-000, Brazil.""",2005,Brazil,university
209,9521052,"""Tumor Immunology Laboratory, EBV Unit, Queensland Institute of Medical Research, Brisbane, Australia. rajivK@qimr.edu.au""",1998,Australia,institute
210,7682013,"""Department of Tumor Biology, Karolinska Institute, Stockholm, Sweden.""",1993,Sweden,university
211,8642295,"""Microbiology and Tumor Biology Center, Karolinska Institute, Stockholm, Sweden.""",1996,Sweden,institute
212,7609055,"""Institut f\xc3\xbcr Medizinische Mikrobiologie und Hygiene, Universit\xc3\xa4t Regensburg, Germany.""",1995,Germany,university
213,9658107,"""EBV Unit, Queensland Institute of Medical Research, The Bancroft Centre, Herston, Queensland 4006, Australia. norbertK@qimr.edu.au""",1998,Australia,institute
214,10843661,"""Department of Microbiology and the Carter Immunology Center, University of Virginia, Charlottesville 22908, USA.""",2000,United States,university
215,11428932,"""Department of Pharmaceutical Sciences and Biotechnology Center, University of Ferrara, I-44100 Ferrara, Italy. mru@dns.unife.it""",2001,Italy,university
216,16307312,"""Department of Pathology, Kaohsiung Medical University, Kaohsiung, Taiwan.""",2005,Taiwan,university
217,14550813,"""Medizinische Klinik II, Institut f\xc3\xbcr Zellbiologie, Eberhard-Karls-Universit\xc3\xa4t T\xc3\xbcbingen, T\xc3\xbcbingen, Germany.""",2003,Germany,university
218,12057851,"""Growth Factor Division, National Cancer Center Research Institute, 5-1-1 Tsukiji, Chuo-ku, Tokyo 104, Japan. yaakiyam@gan2.res.ncc.go.jp""",2002,Japan,institute
219,8393442,"""Molecular Biology Section, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, Maryland 20892.""",1993,United States,institute
220,17429413,"""Aeras Global TB Vaccine Foundation, Bethesda, MD, USA.""",2007,United States,private
221,11961268,"""Department of Biotechnology, College of Engineering, Yonsei University, 134 Shinchon-Dong, Seodaemun-Gu, Seoul 120-749, South Korea1.""",2002,South Korea,university
222,11961268,"""Mogam Biotech. Institute, 341 Pojung-ri, Koosung-myun, Yongin-city Kyonggi-do 449-910, South Korea2.""",2002,South Korea,institute
223,8706347,"""Department of Biochemistry and Molecular Biology, University of Ferrara, Italy.""",1996,Italy,university
224,11591805,"""Medical Department I, Klinikum Benjamin Franklin, Freie Universit\xc3\xa4t Berlin, Berlin, Germany.""",2001,Germany,university
225,12033779,"""Institut f\xc3\xbcr Virologie, Johannes Gutenberg-Universit\xc3\xa4t Mainz, Obere Zahlbacher Strasse 67, 55131, Mainz, Germany.""",2002,Germany,university
226,12634406,"""Department of Virology, Beckman Research Institute of the City of Hope, Duarte, CA 91010, USA.""",2003,United States,university
227,17082594,"""Cellular Immunology Laboratory, Queensland Institute of Medical Research, Brisbane, Australia.""",2006,Australia,institute
228,9820497,"""CRC Institute for Cancer Studies, University of Birmingham, United Kingdom. Brooksjm@cancer.bham.ac.uk""",1998,United Kingdom,university
229,12391232,"""Department of Microbiology and Immunology, University of Melbourne, Parkville, Victoria, Australia.""",2002,Australia,university
230,16336973,"""Department of Medicine III, Hematology and Oncology, Johannes Gutenberg-University of Mainz, Langenbeckstrasse 1, D-55101 Mainz, Germany.""",2006,Germany,university
231,17357107,"""Division of Infectious Diseases and Immunology, Queensland Institute of Medical Research, Brisbane, Australia. scott.burrows@qimr.edu.au""",2007,Australia,institute
232,11395212,"""Co-operative Research Centre for Vaccine Technology, Queensland Institute of Medical Research, PO Royal Brisbane Hospital, Brisbane, Australia 4029. mandviB@qimr.edu.au""",2001,Australia,hospital
233,9886375,"""Department of Biochemistry and Molecular Biology, University of Ferrara, Italy. reali.eva@hsr.it""",1999,Italy,university
234,7818553,"""Department of Biochemistry and Molecular Biology, University of Ferrara, Italy.""",1995,Italy,university
235,11468143,"""Division of Transplantation Medicine, South Carolina Cancer Center, Palmetto Health Alliance and University of South Carolina School of Medicine, Columbia, SC, USA.""",2001,United States,university
236,7531143,"""Institute of Molecular Medicine, John Radcliffe Hospital, Oxford.""",1995,United Kingdom,hospital
237,16148129,"""Cellular Immunology Laboratory, Queensland Institute of Medical Research, Brisbane, Australia.""",2005,Australia,institute
238,17057332,"""Institute of Medical Microbiology and Immunology, Panum Institute 18.3.20, Blegdamsvej 3B, 2200N Copenhagen, Denmark. g.roder@immi.ku.dk""",2006,Denmark,institute
239,12530975,"""Department of Microbiology &amp; Immunology, University of Melbourne, Parkville, Victoria 3010, Australia.""",2003,Australia,university
240,11035060,"""Department of Biochemistry and Molecular Biology, Pharmaceutical Sciences, and Morphology and Embryology, University of Ferrara, Ferrara, Italy.""",2000,Italy,university
241,7500030,"""Institute of Molecular Medicine, John Radcliffe Hospital, Headington, Oxford, United Kingdom.""",1995,United Kingdom,hospital
242,8642677,"""EBV Unit, Queensland Institute of Medical Research, Brisbane, Australia.""",1996,Australia,institute
243,10458773,"""Department of Biochemistry and Molecular Biology, University of Ferrara, Ferrara, Italy.""",1999,Italy,university
244,15935885,"""WHO Immunology Centre, Faculty of Medicine, National University of Singapore, Republic of Singapore.""",2005,Singapore,university
245,10359113,"""Queensland Institute of Medical Research and Joint Oncology Program, University of Queensland, Brisbane, Australia. rajivK@qimr.edu.au""",1999,Australia,university
246,11012976,"""Instituto de Inmunolog\xc3\xada del Valle, Universidad del Valle, Cali, Colombia.""",2000,Colombia,university
247,10233722,"""Biochemistry and Molecular Biology, University of Ferrara, Italy.""",1999,Italy,university
248,12972191,"""D\xc3\xa9partement d&#x27;Immunologie, Inserm U567,CNRS UMR 8104, Universit\xc3\xa9 Paris V Ren\xc3\xa9 Descartes, IFR Alfred Jost, Institut Cochin, 27 rue du Faubourg Saint Jacques 75014 Paris, France.""",2003,France,university
249,12393434,"""Division of Immunology, Aichi Cancer Center Research Institute, Nagoya, Japan. kkuzushi@aichi-cc.jp""",2003,Japan,institute
250,11535524,"""Division of Virology, Aichi Cancer Center Research Institute, Nagoya, Japan. kkuzushi@aichi-cc.pref.aichi.jp""",2001,Japan,institute
251,10072559,"""Tumour Immunology Laboratory, Epstein-Barr Virus Unit, Bancroft Centre, Queensland Institute of Medical Research, University of Queensland, Joint Oncology Program, Herston, Australia. rajivK@qimr.edu.au""",1999,Australia,university
252,9846695,"""Department of Immunology, Institute for Cell Biology, Eberhard-Karls University T\xc3\xbcbingen, Germany.""",1998,Germany,university
253,17492596,"""W. Harry Feinstone Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD 21205, USA.""",2007,United States,university
254,7547693,"""Microbiology and Tumorbiology Center, Karolinska Institute, Stockholm, Sweden.""",1995,Sweden,institute
255,15557146,"""Division of Gastroenterology, Infectiology and Rheumatology, Charit\xc3\xa9 Berlin, Campus Benjamin Franklin, Free University Berlin, Germany. heiner.appel@charite.de""",2004,Germany,university
256,15307183,"""Division of Infectious Diseases and Immunology, Queensland Institute of Medical Research, Brisbane, Australia.""",2004,Australia,institute
257,16275762,"""The Protein Crystallography Unit, Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria, Australia.""",2005,Australia,university
258,15535830,"""Charite Berlin, Campus Benjamin Franklin, Department for Gastroenterology, Infectiology and Rheumatology, Berlin, Germany. heinerappel@yahoo.com""",2004,Germany,university
259,12110330,"""Dipartimento di Scienze Farmaceutiche e Centro di Biotecnologie, Via Fossato di Mortara 17-19, Universit\xc3\xa0 di Ferrara, I-44100 Ferrara, Italy. mrn@dns.unife.it""",2002,Italy,university
260,14981767,"""Department of Medical Microbiology and Immunology, University of Aarhus, Aarhus C, Denmark.""",2004,Denmark,university
261,12692225,"""Tumour Immunology Laboratory and Co-Operative Centre for Vaccine Technology, Division of Infectious Diseases and Immunology, Queensland Institute of Medical Research, Australia.""",2003,Australia,institute
262,17554032,"""Department of Medicine I, University Hospital Bochum (BG Kliniken Bergmannsheil), Bochum, Germany.""",2007,Germany,hospital
263,17554032,"""Department of Medicine II, University Hospital Freiburg, Freiburg, Germany.""",2007,Germany,hospital
264,17554032,"""Epimmune, San Diego, CA, USA.""",2007,United States,private
265,17142892,"""Biostructural Research, Department of Medicinal Chemistry, The Danish University of Pharmaceutical Sciences, Universitetsparken 2, DK-2100 Copenhagen, Denmark.""",2006,Denmark,university
266,8763995,"""URA 1156 CNRS, Institut Gustave Roussy, Villejuif, France.""",1996,France,institute
267,17030875,"""Institute of Immunology, PLA, The Third Military Medical University, Chongqing 400038, People&#x27;s Republic of China.""",2006,China,university
268,17629360,"""Department of Biology, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong SAR, China.""",2007,China,university
269,15802306,"""Department of Immunology, Institute for Cell Biology, University of T\xc3\xbcbingen, Auf der Morgenstelle 15, 72076 T\xc3\xbcbingen, Germany.""",2005,Germany,university
270,17548627,"""Division of Vaccine Discovery, La Jolla Institute for Allergy and Immunology, 9420 Athena Circle, La Jolla, CA 92037, USA.""",2007,United States,institute
271,16101819,"""Department of Vaccines, National Public Health Institute, Helsinki, Finland. anne.tammiruusu@ktl.fi""",2005,Finland,university
272,12431390,"""Laboratory of Vaccine Research, National Institute of Public Health and the Environment, P.O. Box 1, 3720 BA Bilthoven, The Netherlands.""",2003,Netherlands,institute
273,9144467,"""Histocompatibility Laboratory, Contract for Young Research Unit INSERM 94-03 and INSERM Unit 311, Blood Transfusion Establishment, Strasbourg, France.""",1997,France,private
274,9548478,"""Microbiology and Tumor Biology Center, Karolinska Institute, Stockholm, Sweden. elelev@ki.se""",1997,Sweden,institute
275,17565177,"""Department of Immunology, Division of Medicine, Hammersmith Hospital, Imperial College, London, England.""",2007,United Kingdom,hospital
276,7538538,"""Department of Immunohematology and Blood Bank, University Hospital Leiden, The Netherlands.""",1995,Netherlands,hospital
277,18097044,"""Laboratory of Cellular and Molecular Immunology, Eye Institute, University of California Irvine, School of Medicine, Irvine, CA 92697, USA.""",2008,United States,university
278,18234055,"""Center for Molecular Virology, Institute of Microbiology, Chinese Academy of Sciences, and Graduate University of Chinese Academy of Sciences, Beijing, China.""",2008,China,university
279,17900990,"""Center for Molecular Virology, Institute of Microbiology, Chinese Academy of Sciences, Beijing 100080, China.""",2007,China,institute
280,15849183,"""Protein Crystallography Unit, Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria 3800, Australia.""",2005,Australia,university
281,18299564,"""Department of Microbiology and Immunology, University of Oklahoma Health Sciences Center, 975 NE 10th Street, Oklahoma City, OK 73104, USA.""",2008,United States,university
282,18248530,"""Department of Microbiology and Cell Biology, Indian Institute of Science, Bangalore 560012, India.""",2008,India,university
283,17981331,"""Queensland Institute of Medical Research and Australian Centre for Vaccine Development, 300 Herston Road, Herston 4029, Brisbane, Australia.""",2008,Australia,institute
284,17929331,"""School of Chemistry, University of Birmingham, Birmingham, B15 2TT, UK.""",2008,United Kingdom,university
285,18212086,"""Department of Infectious Diseases, Hamamatsu University School of Medicine, 1-20-1 Handa-yama, Higashi-ku, Hamamatsu 431-3192, Japan.""",2008,Japan,university
286,9636190,"""Department of Oncology and Pathology, Johns Hopkins University School of Medicine, 720 Rutland Avenue, Ross 364, Baltimore, MD 21205, USA. tgreten@welchlink.jhu.edu""",1998,United States,university
287,11514722,"""Department of Immunohematology and Blood Transfusion, Leiden University Medical Center, Leiden, The Netherlands4.""",2001,Netherlands,university
288,11514722,"""Laboratory of Vaccine Research1, Laboratory of Organic Analytical Chemistry2, Laboratory of Pathology and Immunobiology3, National Institute of Public Health and the Environment, PO Box 1, 3720 BA Bilthoven, The Netherlands.""",2001,Netherlands,institute
289,11400172,"""Cancer Immunology Program, Cardinal Bernardin Cancer Center, Loyola University Chicago, Maywood, Illinois 60153, USA.""",2001,United States,university
290,9295031,"""Division of Parasitic Diseases, National Center for Infectious Diseases, Centers for Disease Control and Prevention, Atlanta, GA 30341-3724, USA. Kumar@FORM-NET.COM""",1997,United States,institute
291,7791441,"""Arthritis and Immunology Program, Oklahoma Medical Research Foundation, Oklahoma City 73104, USA.""",1995,United States,private
292,18402997,"""Department of Surgery, The Pennsylvania State University College of Medicine, Hershey, PA 17033, USA.""",2008,United States,university
293,18540051,"""Institute of International Health, Immunology and Microbiology, University of Copenhagen, Blegdamsvej 3, DK-2200 Copenhagen, Denmark. g.roder@immi.ku.dk""",2008,Denmark,university
294,9751018,"""Laboratory of Organic Analytical Chemistry and Laboratory of Vaccine Development and Immune Mechanisms, National Institute of Public Health and the Environment, The Netherlands.""",1998,Netherlands,institute
295,17934211,"""Centro de Biolog\xc3\xada Molecular Severo Ochoa (Consejo Superior de Investigaciones Cient\xc3\xadficas and Universidad Aut\xc3\xb3noma de Madrid), Universidad Aut\xc3\xb3noma, 28049 Madrid, Spain.""",2008,Spain,university
